timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1780662756559,0.647716,0.737491,-1.07557e-09,0.569457,0.664555,-0.0214105,0.523296,0.586255,-0.0356197,0.492958,0.518555,-0.0499331,0.449142,0.463569,-0.0643612,0.573233,0.451446,-0.0143128,0.552196,0.352117,-0.0272946,0.542698,0.297928,-0.0377419,0.53758,0.246963,-0.0455527,0.625913,0.450955,-0.0164746,0.621951,0.33839,-0.0259704,0.62277,0.278248,-0.0368802,0.626562,0.220492,-0.0465316,0.673127,0.473229,-0.0221263,0.684357,0.372289,-0.0323201,0.693104,0.321358,-0.044252,0.703713,0.273125,-0.0535198,0.716399,0.5155,-0.030774,0.746561,0.455695,-0.0390093,0.77278,0.423526,-0.0464649,0.798061,0.389136,-0.0527501
1780662756593,0.649522,0.733463,-6.92922e-10,0.578735,0.660256,-0.0247459,0.538089,0.585926,-0.0388636,0.516639,0.517522,-0.0521697,0.489795,0.456082,-0.0650743,0.57434,0.450419,-0.0112009,0.55192,0.35107,-0.0209636,0.544945,0.297057,-0.0298378,0.541595,0.246655,-0.0365376,0.629176,0.451244,-0.00923866,0.625009,0.339129,-0.0155305,0.630512,0.281073,-0.0255228,0.634972,0.225772,-0.0341454,0.676638,0.472591,-0.0110172,0.68434,0.381045,-0.0179455,0.694218,0.335096,-0.0289327,0.702324,0.292707,-0.0372618,0.718301,0.513361,-0.0160354,0.738162,0.455022,-0.0212803,0.754433,0.428402,-0.0275369,0.766685,0.402661,-0.0327219
1780662756626,0.647697,0.73126,5.61957e-10,0.584445,0.661949,-0.0250427,0.551061,0.592604,-0.0384879,0.553741,0.524568,-0.0508796,0.564086,0.457656,-0.0621659,0.57208,0.456203,-0.00891493,0.553885,0.354686,-0.0169111,0.548082,0.300387,-0.0239671,0.544047,0.249684,-0.0299029,0.626569,0.458429,-0.00647807,0.624358,0.345232,-0.0136944,0.633461,0.286715,-0.0230183,0.637934,0.233519,-0.0308814,0.672678,0.481942,-0.00792065,0.675407,0.401269,-0.0176951,0.676143,0.390086,-0.026906,0.67332,0.378541,-0.0324048,0.709072,0.52413,-0.0125591,0.708513,0.473195,-0.0208755,0.700171,0.470061,-0.0270117,0.689661,0.471803,-0.0308197
1780662756659,0.645692,0.725974,1.44402e-09,0.578294,0.651925,-0.020138,0.553406,0.573191,-0.0306568,0.583815,0.506388,-0.0412191,0.620105,0.45093,-0.0500551,0.575797,0.448311,9.94233e-06,0.556636,0.349046,-0.00457688,0.550852,0.299195,-0.00755366,0.546512,0.251897,-0.0108889,0.63228,0.45409,-0.000537763,0.637508,0.341849,-0.00438265,0.644464,0.293077,-0.00838459,0.647559,0.251508,-0.0124935,0.677233,0.484098,-0.00531451,0.675719,0.414845,-0.013881,0.664872,0.462253,-0.0158574,0.658213,0.495288,-0.0152192,0.708887,0.52983,-0.013389,0.704643,0.492313,-0.0207951,0.689312,0.526392,-0.0224322,0.679321,0.557985,-0.0219341
1780662756694,0.644126,0.725947,2.13607e-09,0.577051,0.648543,-0.0191987,0.551421,0.567997,-0.0294106,0.58392,0.503281,-0.0401333,0.621747,0.448743,-0.0491349,0.577129,0.44669,0.00303922,0.556546,0.350668,-0.00194448,0.549404,0.301579,-0.00624735,0.544998,0.255319,-0.0103831,0.632307,0.453756,0.00210389,0.641928,0.345028,-0.0019694,0.650764,0.299217,-0.00723726,0.656435,0.264019,-0.0119958,0.675945,0.483858,-0.00307826,0.673779,0.421513,-0.0110178,0.657636,0.469731,-0.0125774,0.648177,0.503775,-0.0117644,0.707354,0.528798,-0.0116813,0.701273,0.48954,-0.0186013,0.681169,0.524236,-0.0194794,0.667815,0.55671,-0.0184293
1780662756726,0.644042,0.732897,2.01157e-09,0.582805,0.656682,-0.0215805,0.562189,0.576096,-0.033172,0.597603,0.51251,-0.0446288,0.634753,0.455679,-0.0543661,0.580651,0.452377,-0.00162529,0.557359,0.354313,-0.00781829,0.547918,0.30337,-0.0129366,0.542459,0.255745,-0.0175974,0.635759,0.45979,-0.0013785,0.645146,0.348937,-0.00650574,0.654244,0.303217,-0.0124104,0.660919,0.268055,-0.0176216,0.679587,0.491337,-0.00533119,0.680859,0.429445,-0.0137262,0.667275,0.470663,-0.0163528,0.659946,0.497785,-0.0164567,0.710537,0.538631,-0.0127416,0.709204,0.49954,-0.020181,0.689682,0.528499,-0.0220991,0.675917,0.555016,-0.02193
1780662756759,0.644254,0.734312,2.15859e-09,0.582034,0.659251,-0.0218094,0.563717,0.58119,-0.0340135,0.602991,0.519561,-0.0460171,0.640212,0.464888,-0.0563223,0.580315,0.456864,-0.00368015,0.556205,0.35677,-0.0109155,0.544853,0.304175,-0.0165026,0.536951,0.255769,-0.0215375,0.636209,0.463498,-0.00377506,0.648416,0.352762,-0.0104726,0.660009,0.30356,-0.0169923,0.668334,0.2643,-0.022538,0.680798,0.494403,-0.00794128,0.685634,0.433112,-0.0179143,0.671638,0.477889,-0.020575,0.662841,0.505828,-0.0204264,0.712166,0.541526,-0.0155664,0.713874,0.501733,-0.0240779,0.692538,0.533079,-0.026041,0.675941,0.560869,-0.0257344
1780662756793,0.646987,0.734934,1.84182e-09,0.582578,0.659819,-0.021338,0.563474,0.583715,-0.0338112,0.604989,0.5229,-0.046267,0.647702,0.471364,-0.0569899,0.583246,0.458131,-0.00416024,0.555563,0.357043,-0.0116964,0.542395,0.303579,-0.0172688,0.532932,0.255599,-0.0222935,0.640349,0.463833,-0.00496499,0.651826,0.351072,-0.012079,0.663388,0.298954,-0.0186032,0.671737,0.258427,-0.0241229,0.685015,0.493899,-0.00980176,0.690046,0.432562,-0.0201046,0.676531,0.479341,-0.0225116,0.668544,0.50863,-0.0220958,0.716827,0.540322,-0.0180815,0.721416,0.497645,-0.0268768,0.7018,0.529113,-0.0287222,0.686455,0.557676,-0.0282926
1780662756826,0.648187,0.73865,1.43784e-09,0.584308,0.664867,-0.0222392,0.56404,0.588557,-0.0358621,0.604761,0.525464,-0.0494482,0.645816,0.47035,-0.0612094,0.585107,0.460468,-0.00585997,0.555943,0.358508,-0.014471,0.541826,0.305118,-0.0207454,0.532013,0.257206,-0.0262095,0.643312,0.465693,-0.00665304,0.653881,0.350547,-0.0151783,0.665273,0.298259,-0.0223905,0.673781,0.256992,-0.0281717,0.688514,0.496299,-0.0114723,0.693385,0.434598,-0.0226433,0.680171,0.480387,-0.0248695,0.672094,0.508143,-0.0241747,0.720605,0.544239,-0.019788,0.724643,0.499038,-0.0291051,0.704685,0.52919,-0.0307865,0.688474,0.557217,-0.0301292
1780662756859,0.650329,0.739598,1.65642e-09,0.583319,0.665424,-0.021515,0.560987,0.592373,-0.0356546,0.604504,0.535137,-0.0501369,0.648967,0.488495,-0.0625829,0.588717,0.460742,-0.00576863,0.557403,0.357908,-0.0148157,0.542413,0.305528,-0.0210586,0.532143,0.257555,-0.0263963,0.647094,0.46645,-0.00734967,0.655985,0.35037,-0.0162769,0.667154,0.297891,-0.0229879,0.675208,0.25474,-0.0282021,0.690928,0.497844,-0.0130002,0.6887,0.436626,-0.0242469,0.676495,0.48595,-0.0253708,0.669151,0.513382,-0.0236375,0.721375,0.546947,-0.022181,0.721169,0.494676,-0.0310041,0.701963,0.523493,-0.0317778,0.686544,0.55078,-0.0304259
1780662756892,0.649373,0.740401,1.68814e-09,0.581405,0.663475,-0.0203017,0.560525,0.588857,-0.0337764,0.605853,0.530612,-0.047875,0.650702,0.484444,-0.0597989,0.59152,0.461025,-0.00389158,0.560523,0.357849,-0.0126068,0.544974,0.305263,-0.0184798,0.534343,0.256909,-0.0235345,0.648826,0.466906,-0.0060294,0.657692,0.350819,-0.0145405,0.667657,0.297717,-0.0207758,0.674944,0.253426,-0.0256226,0.691354,0.498179,-0.0122647,0.687494,0.438905,-0.0231939,0.675223,0.489301,-0.0236973,0.669021,0.51629,-0.0214288,0.721134,0.547372,-0.0219919,0.718803,0.494174,-0.0304791,0.699371,0.522721,-0.0308177,0.684801,0.54967,-0.029074
1780662756926,0.649038,0.740376,1.40888e-09,0.58215,0.664318,-0.0205069,0.561739,0.590184,-0.0340056,0.604367,0.530365,-0.0482016,0.648735,0.483747,-0.0604017,0.5913,0.46069,-0.00370434,0.561794,0.358351,-0.0123454,0.546853,0.305973,-0.0181364,0.537052,0.257906,-0.0231713,0.64884,0.465731,-0.00614836,0.658831,0.34966,-0.014597,0.667829,0.297767,-0.020844,0.674902,0.254826,-0.0257995,0.691603,0.496269,-0.0127738,0.692286,0.43104,-0.0244011,0.677502,0.481062,-0.025441,0.669457,0.509768,-0.0235609,0.721764,0.545299,-0.0228585,0.721683,0.490093,-0.0322312,0.700527,0.519628,-0.0329775,0.684399,0.548513,-0.0315233
1780662756959,0.650452,0.740089,1.29726e-09,0.584305,0.66543,-0.0204264,0.563235,0.592609,-0.0341155,0.60401,0.531722,-0.048606,0.646904,0.482344,-0.0611369,0.591299,0.460177,-0.00356028,0.563289,0.35769,-0.0123897,0.549145,0.305037,-0.0184242,0.539288,0.25706,-0.0236501,0.64926,0.464757,-0.00619857,0.659117,0.349184,-0.0150557,0.668,0.29781,-0.0216603,0.674252,0.255342,-0.0268069,0.692549,0.494788,-0.0129965,0.693345,0.430017,-0.0250695,0.679012,0.481106,-0.0262473,0.670548,0.510951,-0.0243836,0.72298,0.543674,-0.0232366,0.72341,0.488187,-0.0329709,0.702306,0.518776,-0.0337807,0.685542,0.549015,-0.032311
1780662756998,0.650079,0.742407,1.40465e-09,0.583588,0.667624,-0.0213498,0.562087,0.595348,-0.0357787,0.602395,0.534714,-0.0508949,0.644129,0.484346,-0.0640514,0.591512,0.460978,-0.00485864,0.564286,0.358399,-0.0143512,0.55022,0.305719,-0.0209301,0.540484,0.257496,-0.0265077,0.649087,0.4663,-0.00731262,0.658114,0.350027,-0.0168091,0.666312,0.298582,-0.0238492,0.672299,0.255872,-0.029296,0.692391,0.497209,-0.0139976,0.693668,0.430881,-0.0265244,0.67952,0.480605,-0.027987,0.671245,0.50935,-0.0263702,0.722801,0.547217,-0.0241953,0.723802,0.490374,-0.0342785,0.702003,0.520295,-0.0352524,0.684734,0.550034,-0.0339414
1780662757027,0.649571,0.741828,1.70881e-09,0.582988,0.666924,-0.0212115,0.560851,0.593403,-0.0355027,0.602589,0.534408,-0.0503859,0.644165,0.485276,-0.0632969,0.591149,0.461028,-0.00549294,0.564026,0.358293,-0.0150756,0.54965,0.305863,-0.0218647,0.539748,0.25763,-0.0275553,0.648288,0.467291,-0.00769705,0.657057,0.351207,-0.0171755,0.665526,0.299805,-0.0243906,0.671534,0.257329,-0.0299877,0.691525,0.498749,-0.0140143,0.690566,0.434408,-0.0259583,0.677272,0.48174,-0.0274971,0.669418,0.508759,-0.0260907,0.721689,0.548532,-0.0238364,0.721773,0.492512,-0.0333491,0.700599,0.519258,-0.0343908,0.683565,0.546248,-0.0332675
1780662757060,0.648499,0.741939,1.87524e-09,0.581914,0.666085,-0.0214025,0.559238,0.593466,-0.0360743,0.6007,0.534927,-0.0512888,0.641731,0.484697,-0.0645543,0.591604,0.461418,-0.00645799,0.565006,0.358582,-0.0164411,0.551098,0.306227,-0.0236833,0.54169,0.257948,-0.0297124,0.647704,0.468309,-0.00857006,0.65514,0.352496,-0.0184546,0.66359,0.301361,-0.0261185,0.669733,0.258639,-0.0321034,0.690646,0.500334,-0.0147185,0.689316,0.438495,-0.0265925,0.677189,0.483176,-0.0285424,0.669874,0.507811,-0.0276251,0.720376,0.550738,-0.0243753,0.719679,0.497704,-0.0337649,0.697306,0.523594,-0.0350788,0.678974,0.549301,-0.0342973
1780662757093,0.648712,0.738954,1.84565e-09,0.582139,0.664981,-0.0220386,0.558393,0.593908,-0.0369564,0.596004,0.536624,-0.0521913,0.632264,0.485513,-0.0656346,0.589404,0.46095,-0.00849437,0.565126,0.358531,-0.0190152,0.553023,0.306074,-0.0264807,0.544865,0.257807,-0.0326045,0.646525,0.468388,-0.0102977,0.654998,0.352743,-0.0206399,0.663479,0.303087,-0.0283236,0.669132,0.261287,-0.0343463,0.690728,0.500914,-0.0160988,0.68871,0.439257,-0.0281578,0.676302,0.481779,-0.0304739,0.66886,0.50441,-0.0299738,0.720716,0.551358,-0.025428,0.719326,0.503183,-0.0349972,0.697787,0.527324,-0.036827,0.680278,0.548571,-0.0365238
1780662757126,0.647732,0.739984,2.17537e-09,0.581705,0.665862,-0.022223,0.557039,0.593092,-0.0373284,0.598565,0.535481,-0.0526856,0.639574,0.485382,-0.0662441,0.589322,0.461258,-0.00873992,0.565852,0.358397,-0.0189906,0.554269,0.306009,-0.0265574,0.546638,0.257816,-0.0328758,0.646681,0.469433,-0.0103815,0.654374,0.354817,-0.0202065,0.663083,0.305199,-0.0280107,0.668687,0.263502,-0.0343147,0.690795,0.502717,-0.0159752,0.688359,0.441323,-0.027417,0.676184,0.4811,-0.0299877,0.667869,0.503023,-0.0298922,0.720524,0.55379,-0.0250709,0.718683,0.505971,-0.034064,0.698506,0.530115,-0.0357802,0.681845,0.55321,-0.0355805
1780662757160,0.648015,0.74036,1.96973e-09,0.582489,0.6679,-0.0222532,0.558346,0.591942,-0.0361648,0.598405,0.529581,-0.0503345,0.637788,0.473886,-0.0626119,0.586904,0.461744,-0.00460549,0.564034,0.358878,-0.0135923,0.5523,0.306312,-0.0202627,0.544433,0.258125,-0.0259093,0.643259,0.467523,-0.00565591,0.650329,0.353066,-0.0144064,0.658537,0.303957,-0.0218115,0.663845,0.263469,-0.0275989,0.687354,0.498202,-0.0109463,0.686563,0.435634,-0.0224699,0.676658,0.485861,-0.0245692,0.670517,0.51551,-0.0235804,0.718628,0.546124,-0.0198348,0.718512,0.496415,-0.0293379,0.698086,0.526273,-0.0308948,0.681329,0.554101,-0.0300654
1780662757193,0.646658,0.742899,7.81505e-10,0.585408,0.669656,-0.0233283,0.562275,0.593813,-0.0374463,0.595231,0.525927,-0.0509884,0.633803,0.467855,-0.0631308,0.586177,0.463982,-0.0100727,0.562834,0.362457,-0.0191102,0.551913,0.307974,-0.0263509,0.542646,0.259578,-0.0326544,0.644224,0.468832,-0.0101176,0.651844,0.354411,-0.0183647,0.660165,0.299827,-0.0267381,0.662927,0.256704,-0.0341408,0.689597,0.500525,-0.0138928,0.704662,0.430402,-0.0241107,0.701672,0.43547,-0.0300442,0.695134,0.438662,-0.0334221,0.71989,0.552192,-0.020977,0.724715,0.509056,-0.0297293,0.70806,0.522116,-0.0336703,0.690584,0.540884,-0.0357706
1780662757225,0.649057,0.743383,-1.54372e-10,0.589099,0.678529,-0.0262775,0.562003,0.611443,-0.0413989,0.565904,0.544422,-0.0552679,0.573862,0.479502,-0.0683358,0.589199,0.465616,-0.014231,0.565632,0.363047,-0.0242188,0.554546,0.307218,-0.0323561,0.543906,0.258041,-0.0390157,0.645056,0.468024,-0.0122955,0.652116,0.351374,-0.0210445,0.662588,0.293249,-0.0306114,0.666219,0.245846,-0.0388413,0.690077,0.495468,-0.0140639,0.704303,0.414816,-0.0248404,0.711235,0.396586,-0.033975,0.711805,0.382631,-0.039973,0.720019,0.542879,-0.019175,0.728862,0.501179,-0.028119,0.723584,0.506615,-0.0339268,0.714649,0.517803,-0.0377433
1780662757259,0.659418,0.743182,-3.27526e-10,0.587125,0.664372,-0.0145778,0.545974,0.580358,-0.0245771,0.50658,0.527858,-0.0355686,0.458771,0.51027,-0.0467188,0.592513,0.466333,-0.0100389,0.564978,0.361243,-0.0197294,0.552181,0.304413,-0.0263694,0.541558,0.255508,-0.0317336,0.644508,0.470861,-0.0143176,0.643307,0.353091,-0.0196871,0.652635,0.288802,-0.0259206,0.660849,0.232129,-0.0329313,0.68784,0.495247,-0.0213981,0.699527,0.399869,-0.0286123,0.71351,0.352795,-0.0374478,0.724272,0.310875,-0.0447884,0.723692,0.537138,-0.0311411,0.75108,0.485539,-0.0369817,0.771984,0.466978,-0.0422275,0.786483,0.450786,-0.047029
1780662757292,0.657306,0.744934,-8.87766e-10,0.580942,0.673873,-0.0159418,0.536107,0.596221,-0.0290112,0.497277,0.543785,-0.0433334,0.4419,0.519814,-0.0583383,0.590784,0.462812,-0.0155903,0.565825,0.359039,-0.0295339,0.552308,0.303836,-0.0400966,0.5423,0.254569,-0.0481088,0.643123,0.465221,-0.02141,0.640464,0.348421,-0.0315871,0.640489,0.287677,-0.041762,0.64188,0.234241,-0.0512692,0.688613,0.491396,-0.0300005,0.698029,0.385421,-0.040946,0.704684,0.332494,-0.0527269,0.711399,0.283758,-0.0621727,0.727605,0.537635,-0.0411613,0.764246,0.480215,-0.0502718,0.79432,0.448583,-0.0576682,0.82074,0.41575,-0.0641447
1780662757326,0.656154,0.747941,-8.91916e-10,0.575816,0.675624,-0.0150952,0.522381,0.595691,-0.0277162,0.475762,0.538375,-0.0417717,0.41714,0.508228,-0.0564976,0.590433,0.4656,-0.0144958,0.565967,0.359609,-0.0281472,0.553949,0.30332,-0.0385047,0.545568,0.253357,-0.0464621,0.643377,0.466819,-0.0208777,0.640078,0.348101,-0.031156,0.639483,0.286157,-0.0415488,0.641569,0.232741,-0.051177,0.689552,0.491483,-0.0299831,0.69902,0.38361,-0.0413388,0.705108,0.328849,-0.0536378,0.712759,0.279227,-0.0633412,0.731064,0.536595,-0.0415636,0.771129,0.476363,-0.0510178,0.801426,0.444617,-0.05871,0.82861,0.412258,-0.0653543
1780662757360,0.653298,0.748835,-8.68602e-10,0.571189,0.676538,-0.0170116,0.515182,0.595342,-0.0305507,0.469153,0.532685,-0.0451383,0.414481,0.49293,-0.060352,0.587875,0.465932,-0.0170301,0.565689,0.357837,-0.0314616,0.554968,0.300317,-0.0422321,0.547719,0.249399,-0.0504888,0.642413,0.46673,-0.0226597,0.640866,0.347085,-0.0340558,0.641758,0.284606,-0.0451293,0.64551,0.230223,-0.0551349,0.689409,0.491211,-0.0310393,0.699816,0.383165,-0.0435093,0.705516,0.327738,-0.0563809,0.713043,0.277401,-0.0663548,0.731664,0.536871,-0.0419655,0.772435,0.475756,-0.0524229,0.803006,0.444016,-0.0606045,0.830453,0.412012,-0.0674748
1780662757393,0.653573,0.747811,-8.8208e-10,0.571226,0.678082,-0.0197423,0.513051,0.597926,-0.0343403,0.466389,0.533094,-0.0495123,0.414231,0.487101,-0.0652438,0.586775,0.465596,-0.0188288,0.565072,0.356772,-0.0337682,0.554728,0.298685,-0.0449932,0.547865,0.247185,-0.0535477,0.641692,0.46551,-0.0232237,0.639538,0.345457,-0.035193,0.640538,0.282605,-0.0469506,0.644777,0.228016,-0.0573428,0.689245,0.489175,-0.030592,0.697744,0.381042,-0.0435902,0.702604,0.325,-0.0570722,0.709917,0.274075,-0.0674029,0.732829,0.534327,-0.0407078,0.771849,0.471509,-0.0517678,0.801431,0.438929,-0.060455,0.828463,0.406312,-0.0676153
1780662757427,0.652646,0.74505,-8.5429e-10,0.570018,0.675955,-0.0204926,0.510367,0.596108,-0.0352484,0.463727,0.530923,-0.0502942,0.412968,0.482076,-0.0658336,0.585107,0.464971,-0.0194359,0.562962,0.357111,-0.0343373,0.552921,0.298859,-0.0455407,0.546295,0.247026,-0.0540162,0.640602,0.463946,-0.0230619,0.63578,0.343412,-0.0350881,0.635352,0.279348,-0.0469934,0.638219,0.223617,-0.0574248,0.688687,0.486943,-0.0296537,0.696804,0.378247,-0.0425259,0.700666,0.322216,-0.0560006,0.706767,0.271358,-0.0662822,0.732493,0.531293,-0.0390057,0.769952,0.467325,-0.0499359,0.798899,0.434021,-0.0586156,0.825634,0.400603,-0.0657334
1780662757459,0.651925,0.744563,-6.53742e-10,0.568173,0.674677,-0.0195691,0.50946,0.593049,-0.033381,0.463609,0.52764,-0.0475988,0.411988,0.480675,-0.0622726,0.581899,0.463191,-0.0174368,0.560089,0.356289,-0.0317958,0.550066,0.298394,-0.0426714,0.54322,0.246382,-0.0508797,0.636919,0.462408,-0.0211748,0.631892,0.342668,-0.0325852,0.631689,0.278668,-0.0441245,0.634579,0.22211,-0.0542946,0.685124,0.485285,-0.0279156,0.693221,0.377029,-0.0402485,0.697135,0.321795,-0.0533607,0.703196,0.271745,-0.0633526,0.729315,0.528893,-0.0373954,0.765805,0.465539,-0.0478456,0.794252,0.431722,-0.0563266,0.820595,0.39756,-0.063281
1780662757493,0.651963,0.743817,-5.9542e-10,0.568165,0.673705,-0.0199459,0.510544,0.590943,-0.0330312,0.465175,0.523965,-0.0463839,0.412846,0.477085,-0.0600435,0.580483,0.460871,-0.0150776,0.557584,0.354528,-0.028085,0.54738,0.296881,-0.038097,0.54066,0.244779,-0.0457138,0.635492,0.460032,-0.0180067,0.628792,0.341015,-0.0277333,0.628438,0.277553,-0.038388,0.631398,0.220852,-0.0479818,0.683188,0.482391,-0.0241572,0.690273,0.374568,-0.0353706,0.694729,0.319848,-0.0482545,0.701585,0.270253,-0.0580371,0.726535,0.525061,-0.0331135,0.762318,0.463336,-0.0426307,0.791174,0.430378,-0.0508779,0.817919,0.396821,-0.0576343
1780662757526,0.650421,0.744406,-5.23367e-10,0.566507,0.672498,-0.0188663,0.510336,0.588612,-0.0314793,0.465948,0.520901,-0.0445282,0.41272,0.474483,-0.0578798,0.579414,0.459957,-0.0141784,0.556847,0.353661,-0.0269787,0.546749,0.296107,-0.0368147,0.540251,0.244193,-0.044291,0.634163,0.459386,-0.0175559,0.627628,0.340582,-0.0271193,0.627364,0.27727,-0.0375445,0.630398,0.22084,-0.0469487,0.681856,0.48179,-0.0240617,0.68938,0.37443,-0.0350593,0.694123,0.319506,-0.0476446,0.70124,0.269828,-0.0572161,0.725307,0.524607,-0.0332927,0.76111,0.46295,-0.0425186,0.78968,0.43014,-0.0504912,0.816185,0.396973,-0.0570527
1780662757561,0.648717,0.744537,-4.42335e-10,0.565088,0.671981,-0.0190431,0.509498,0.589164,-0.0317934,0.46676,0.52104,-0.0448998,0.415079,0.472724,-0.0582281,0.578901,0.459484,-0.0142645,0.556852,0.352619,-0.0268234,0.546739,0.294771,-0.0365012,0.54018,0.242535,-0.0438823,0.633621,0.459091,-0.0173901,0.627859,0.34029,-0.0267298,0.62769,0.277185,-0.0369889,0.63083,0.220531,-0.0462506,0.681424,0.481566,-0.0236057,0.689521,0.374532,-0.034285,0.694605,0.319831,-0.0466387,0.702023,0.27009,-0.0560587,0.725041,0.524678,-0.032545,0.760228,0.462621,-0.0414391,0.787974,0.429847,-0.0492094,0.813785,0.396786,-0.0556187
1780662757594,0.648358,0.742756,-5.19636e-10,0.56483,0.671067,-0.0202188,0.509465,0.588935,-0.0332807,0.467492,0.520578,-0.0464983,0.416675,0.47121,-0.0598906,0.577758,0.457748,-0.0142853,0.555661,0.351623,-0.026595,0.545709,0.294091,-0.0362658,0.539523,0.241883,-0.0436355,0.63249,0.457046,-0.0166741,0.626417,0.338913,-0.0256996,0.626284,0.27612,-0.0360723,0.629524,0.219659,-0.0453931,0.680546,0.479061,-0.0222883,0.688654,0.372907,-0.0326919,0.694236,0.318976,-0.0452126,0.701985,0.269886,-0.054726,0.72462,0.521572,-0.0307331,0.759555,0.459466,-0.0393775,0.787678,0.427365,-0.0471962,0.81381,0.394839,-0.0536349
1780662757625,0.647743,0.741901,-5.50982e-10,0.564564,0.670111,-0.0211583,0.509384,0.587771,-0.0343798,0.467933,0.519218,-0.0476388,0.418642,0.469366,-0.0610029,0.578053,0.456295,-0.0136373,0.555826,0.35058,-0.0254667,0.5459,0.293267,-0.0348749,0.539564,0.241181,-0.0420811,0.633003,0.455763,-0.01547,0.626735,0.33812,-0.0237787,0.626354,0.275601,-0.0339179,0.62928,0.219318,-0.0431142,0.680928,0.477772,-0.0207186,0.688718,0.371601,-0.0306354,0.694601,0.318094,-0.0431563,0.702491,0.269022,-0.0527004,0.724732,0.520107,-0.028912,0.759114,0.458157,-0.0372045,0.78708,0.426369,-0.0449901,0.813025,0.39382,-0.0514292
1780662757659,0.648613,0.741655,-5.41763e-10,0.564941,0.670042,-0.0214467,0.51017,0.58691,-0.0344707,0.469819,0.51729,-0.0474356,0.421263,0.466224,-0.0604535,0.578807,0.455493,-0.0130258,0.556566,0.350172,-0.0243895,0.546593,0.293233,-0.0334506,0.540187,0.241553,-0.0403971,0.633915,0.454926,-0.0144774,0.627969,0.337595,-0.0222003,0.627628,0.275492,-0.0320073,0.630657,0.219823,-0.0409561,0.681543,0.476908,-0.0194094,0.689131,0.370899,-0.0288394,0.694778,0.317778,-0.0411027,0.702592,0.269313,-0.0504719,0.725078,0.519001,-0.0273277,0.759325,0.457451,-0.0352484,0.787321,0.425798,-0.0428331,0.813292,0.393352,-0.0491058
1780662757692,0.648959,0.741184,-5.78351e-10,0.566015,0.669914,-0.0223826,0.512342,0.587123,-0.035976,0.472732,0.517166,-0.0493521,0.423954,0.464247,-0.0627498,0.57957,0.454305,-0.0140444,0.556924,0.34977,-0.0258344,0.546541,0.293155,-0.0351735,0.539856,0.241739,-0.042292,0.634653,0.453661,-0.015211,0.629202,0.337386,-0.0232936,0.629009,0.276191,-0.0333044,0.632187,0.220693,-0.0423666,0.681859,0.475705,-0.0199435,0.689576,0.369996,-0.0296692,0.695486,0.317387,-0.0420227,0.703492,0.268931,-0.0514609,0.724631,0.517945,-0.0277248,0.758629,0.456914,-0.035868,0.786586,0.425429,-0.0435478,0.812607,0.392829,-0.0498848
1780662757727,0.650026,0.74195,-4.81041e-10,0.566672,0.670017,-0.0219406,0.512791,0.586248,-0.0352106,0.473767,0.51503,-0.0483072,0.426393,0.460718,-0.0614348,0.580248,0.454122,-0.0135612,0.557423,0.349301,-0.025171,0.546987,0.292545,-0.0343756,0.540334,0.241106,-0.0414033,0.635171,0.453533,-0.0148527,0.630487,0.337511,-0.0228063,0.630789,0.276574,-0.0327046,0.634591,0.221551,-0.0416632,0.682017,0.475631,-0.0196657,0.689762,0.3695,-0.0292977,0.695583,0.317129,-0.04149,0.703869,0.269113,-0.0508048,0.724661,0.517881,-0.0274835,0.758323,0.456319,-0.0355852,0.78616,0.424507,-0.0431762,0.812421,0.391777,-0.049429
1780662757759,0.648756,0.743002,-4.22641e-10,0.565772,0.670203,-0.021408,0.513024,0.586399,-0.0345925,0.47588,0.514415,-0.0476423,0.429722,0.458833,-0.0607064,0.579607,0.45597,-0.0137673,0.557309,0.350543,-0.0256523,0.546853,0.293548,-0.0349919,0.540283,0.241686,-0.0421172,0.634375,0.455647,-0.0153299,0.630795,0.338951,-0.0237655,0.631316,0.27735,-0.0338944,0.635327,0.22122,-0.0429668,0.681213,0.477969,-0.020305,0.69037,0.371807,-0.0302579,0.696422,0.31914,-0.042447,0.704976,0.270459,-0.0517113,0.723885,0.520487,-0.0281996,0.757806,0.458335,-0.0365519,0.785235,0.425787,-0.04419,0.811192,0.392052,-0.0504408
1780662757793,0.648308,0.743352,-4.23458e-10,0.564953,0.669631,-0.0209742,0.512442,0.585505,-0.0338857,0.476108,0.513087,-0.0467403,0.430523,0.457369,-0.0596294,0.57957,0.455471,-0.0132198,0.5573,0.350709,-0.0251848,0.547196,0.293766,-0.0346537,0.540841,0.241856,-0.0418685,0.634906,0.455701,-0.0150223,0.632852,0.339635,-0.0236368,0.6346,0.278379,-0.033934,0.639462,0.222657,-0.0430863,0.681909,0.478592,-0.020225,0.691676,0.372352,-0.030398,0.698123,0.319736,-0.0426863,0.706939,0.270996,-0.0519831,0.724578,0.521748,-0.0283058,0.758176,0.459969,-0.0368431,0.785155,0.427007,-0.0445777,0.810741,0.392689,-0.0508791
